experiment_id,config_name,ifeval_pct_change,harm_pct_change,display_name,mmlu_pro_pct_change,eq_bench_pct_change,gsm8k_pct_change,sum_decrease
layers_56:64-p0.25,role_trait,0.5174644243208247,-50.1219087425984,"Layers 56-63, 25th",-0.20161290322579323,1.3963557535713642,0.0,1.7122072746663957
layers_40:64-p0.5,role_trait,0.25873221216041237,-53.7443399512365,"Layers 40-63, 50th",0.7056451612903233,0.9152258697944686,-0.22598870056497194,1.6536145426802324
layers_48:56-p0.25,role_trait,1.0349288486416495,-55.55555555555556,"Layers 48-55, 25th",0.9072580645161322,0.09302034528802335,-0.4519774011299439,1.5832298573158612
layers_40:80-p0.5,role_trait,0.6468305304010309,-52.35109717868338,"Layers 40-79, 50th",-0.20161290322579323,0.9046937618571779,0.22598870056497194,1.5759000895973874
layers_44:68-p0.5,role_trait,0.6468305304010309,-48.45001741553466,"Layers 44-67, 50th",-0.5040322580645143,1.366958364436221,-0.11299435028248597,1.3967622864902516
layers_72:80-p0.01,role_trait,0.6468305304010309,-50.81853012887495,"Layers 72-79, 1st",0.10080645161291228,0.7421127289637919,-0.11299435028248597,1.3767553606952492
layers_48:64-p0.25,role_trait,0.776196636481237,-51.933124346917445,"Layers 48-63, 25th",-0.7056451612903075,0.9468090862613086,0.33898305084745795,1.3563436122996961
layers_56:80-p0.01,role_trait,-0.25873221216041237,-57.227446882619304,"Layers 56-79, 1st",0.10080645161291228,1.111983713160926,0.33898305084745795,1.293041003460884
layers_32:56-p0.75,role_trait,0.9055627425614433,-51.09717868338558,"Layers 32-55, 75th",0.20161290322580888,0.0568821631258777,0.11299435028248597,1.2770521591956159
layers_44:52-p0.5,role_trait,0.6468305304010309,-48.45001741553466,"Layers 44-51, 50th",-0.20161290322579323,-0.00909489887350169,0.7909604519774018,1.2270831802791378
layers_60:68-p0.5,role_trait,0.6468305304010309,-46.36015325670498,"Layers 60-67, 50th",-0.9072580645161165,1.366958364436221,0.11299435028248597,1.2195251806036216
layers_60:76-p0.01,role_trait,-0.25873221216041237,-52.629745733194014,"Layers 60-75, 1st",-0.4032258064516021,0.9046937618571779,0.9039548022598878,1.1466905455050513
layers_72:80-p0.25,role_trait,0.776196636481237,-49.56461163357716,"Layers 72-79, 25th",0.10080645161291228,-0.10875091216508617,0.22598870056497194,0.9942408764940351
layers_48:64-p0.75,role_trait,0.3880983182406185,-47.753396029258106,"Layers 48-63, 75th",-0.20161290322579323,0.37253029243732155,0.22598870056497194,0.7850044080171188
layers_52:60-p0.25,role_trait,-0.25873221216041237,-54.16231278300244,"Layers 52-59, 25th",0.7056451612903233,0.322364544066122,0.0,0.7692774931960329
layers_40:64-p0.75,role_trait,0.12936610608020618,-52.490421455938694,"Layers 40-63, 75th",-0.7056451612903075,0.9998999344768982,0.33898305084745795,0.7626039301142548
layers_56:64-p0.01,role_trait,-0.12936610608020618,-53.7443399512365,"Layers 56-63, 1st",-0.5040322580645143,1.504648217345104,-0.11299435028248597,0.7582555029178975
layers_32:40-p0.5,role_trait,0.5174644243208247,-55.27690700104494,"Layers 32-39, 50th",-0.10080645161289661,0.5551890569835464,-0.22598870056497194,0.7458583291265026
layers_48:72-p0.01,role_trait,0.5174644243208247,-55.834204110066175,"Layers 48-71, 1st",-0.5040322580645143,0.7134395798241809,0.0,0.7268717460804913
layers_48:72-p0.25,role_trait,0.12936610608020618,-54.301637060257754,"Layers 48-71, 25th",-1.0080645161290287,1.1366334798135853,0.4519774011299439,0.7099124708947067
layers_36:60-p0.75,role_trait,0.5174644243208247,-48.032044583768716,"Layers 36-59, 75th",0.0,0.41414775766060313,-0.22598870056497194,0.7056234814164559
layers_36:44-p0.5,role_trait,1.0349288486416495,-55.55555555555556,"Layers 36-43, 50th",0.20161290322580888,-0.17667238816430142,-0.4519774011299439,0.607891962573213
layers_32:48-p0.5,role_trait,0.5174644243208247,-58.76001393242773,"Layers 32-47, 50th",-0.10080645161289661,0.526747975420616,-0.33898305084745795,0.6044228972810862
layers_36:44-p0.75,role_trait,0.5174644243208247,-46.22082897944967,"Layers 36-43, 75th",-0.20161290322579323,-0.06334213203155077,0.33898305084745795,0.5914924399109387
layers_52:60-p0.5,role_trait,-0.25873221216041237,-51.375827237896196,"Layers 52-59, 50th",0.7056451612903233,-0.06334213203155077,0.11299435028248597,0.4965651673808461
layers_44:60-p0.75,role_trait,0.25873221216041237,-49.843260188087775,"Layers 44-59, 75th",0.20161290322580888,0.0026349299678286213,0.0,0.46298004535404985
layers_52:60-p0.75,role_trait,0.6468305304010309,-49.843260188087775,"Layers 52-59, 75th",-0.5040322580645143,0.07269347675404046,0.11299435028248597,0.32848609937304296
layers_72:80-p0.75,role_trait,-0.12936610608020618,-49.42528735632184,"Layers 72-79, 75th",0.6048387096774266,-0.06096364791271016,-0.11299435028248597,0.30151460540202435
layers_44:60-p0.5,role_trait,0.3880983182406185,-51.2365029606409,"Layers 44-59, 50th",-0.20161290322579323,-0.24103461682992627,0.22598870056497194,0.17143949874987097
layers_40:80-p0.25,role_trait,0.25873221216041237,-54.44096133751305,"Layers 40-79, 25th",0.5040322580645301,0.6199533655617252,-1.2429378531073458,0.139779982679322
layers_40:48-p0.75,role_trait,0.5174644243208247,-46.91745036572622,"Layers 40-47, 75th",-0.604838709677411,0.2152284652348075,0.0,0.12785417987822117
layers_36:52-p0.75,role_trait,0.776196636481237,-49.285963079066526,"Layers 36-51, 75th",-0.604838709677411,0.06359857788053877,-0.22598870056497194,0.008967804119392825
layers_32:40-p0.75,role_trait,1.1642949547218677,-52.35109717868338,"Layers 32-39, 75th",-1.0080645161290287,-0.18415245370404856,0.0,-0.027922015111209536
layers_40:56-p0.75,role_trait,0.3880983182406185,-46.6388018112156,"Layers 40-55, 75th",-0.4032258064516021,0.20613356636130584,-0.22598870056497194,-0.034982622414649694
layers_44:52-p0.75,role_trait,0.5174644243208247,-49.42528735632184,"Layers 44-51, 75th",-0.604838709677411,-0.0633815428210706,0.11299435028248597,-0.03776147789517095
layers_40:64-p0.25,role_trait,0.3880983182406185,-52.90839428770463,"Layers 40-63, 25th",0.0,0.5783359003384436,-1.12994350282486,-0.1635092842457977
layers_32:48-p0.75,role_trait,0.776196636481237,-52.490421455938694,"Layers 32-47, 75th",-0.8064516129032199,-0.16480627101460285,0.0,-0.19506124743658568
layers_48:56-p0.75,role_trait,0.3880983182406185,-49.42528735632184,"Layers 48-55, 75th",-0.7056451612903075,-0.03490105046860337,0.11299435028248597,-0.2394535432358064
layers_36:60-p0.5,role_trait,0.6468305304010309,-51.79380006966214,"Layers 36-59, 50th",0.0,-0.3723376356502121,-0.56497175141243,-0.29047885666161116
layers_36:52-p0.5,role_trait,0.6468305304010309,-52.35109717868338,"Layers 36-51, 50th",-0.3024193548387055,-0.44001769831758336,-0.22598870056497194,-0.32159522332022994
layers_44:52-p0.01,role_trait,0.776196636481237,-54.16231278300244,"Layers 44-51, 1st",0.0,-0.37593821894541685,-0.7909604519774018,-0.39070203444158164
layers_48:64-p0.01,role_trait,0.25873221216041237,-53.88366422849181,"Layers 48-63, 1st",-1.3104838709677342,0.5219121856038952,0.11299435028248597,-0.4168451229209408
layers_48:56-p0.5,role_trait,0.0,-49.42528735632184,"Layers 48-55, 50th",-0.604838709677411,0.08586986041437461,0.0,-0.5189688492630364
layers_72:80-p0.5,role_trait,0.0,-48.45001741553466,"Layers 72-79, 50th",0.3024193548387212,-0.4222619706895676,-0.4519774011299439,-0.5718200169807903
layers_40:48-p0.5,role_trait,0.25873221216041237,-52.90839428770463,"Layers 40-47, 50th",0.3024193548387212,0.13265206054985473,-1.3559322033898318,-0.6621285758408435
layers_36:44-p0.25,role_trait,0.12936610608020618,-55.69487983281087,"Layers 36-43, 25th",0.3024193548387212,-0.27375918572199615,-0.9039548022598878,-0.7459285270629565
layers_44:60-p0.25,role_trait,0.25873221216041237,-51.51515151515152,"Layers 44-59, 25th",-0.20161290322579323,-0.16025130531928003,-0.6779661016949159,-0.7810980980795768
layers_44:68-p0.01,role_trait,0.12936610608020618,-57.50609543712992,"Layers 44-67, 1st",-1.7137096774193519,0.10726656876244298,0.6779661016949159,-0.7991109008817867
layers_40:56-p0.5,role_trait,0.12936610608020618,-50.400557297109025,"Layers 40-55, 50th",-0.4032258064516021,-0.06676509105679002,-0.56497175141243,-0.9055965428406159
layers_32:40-p0.25,role_trait,0.5174644243208247,-62.52176941832115,"Layers 32-39, 25th",-2.217741935483866,0.6689533832352846,0.11299435028248597,-0.918329777645271
layers_40:80-p0.01,role_trait,-0.12936610608020618,-57.227446882619304,"Layers 40-79, 1st",0.40322580645161776,0.20401443989885873,-1.5819209039548037,-1.1040467636845332
layers_32:56-p0.5,role_trait,0.25873221216041237,-60.01393242772552,"Layers 32-55, 50th",-1.0080645161290287,-0.11996784930838916,-0.33898305084745795,-1.2082832041244633
layers_32:40-p0.01,role_trait,0.3880983182406185,-67.53744339951236,"Layers 32-39, 1st",-2.5201612903225716,0.46694263762240856,0.4519774011299439,-1.2131429333296007
layers_40:56-p0.25,role_trait,0.5174644243208247,-52.35109717868338,"Layers 40-55, 25th",-1.0080645161290287,-0.04741890836736141,-1.12994350282486,-1.6679625030004253
layers_36:60-p0.01,role_trait,0.3880983182406185,-57.64541971438523,"Layers 36-59, 1st",-0.8064516129032199,0.08834511043680436,-1.3559322033898318,-1.6859403876156287
layers_40:48-p0.25,role_trait,0.5174644243208247,-55.27690700104494,"Layers 40-47, 25th",-0.7056451612903075,-0.104301071493222,-1.4689265536723177,-1.7614083621350225
layers_52:60-p0.01,role_trait,0.3880983182406185,-56.67014977359804,"Layers 52-59, 1st",-1.6129032258064397,-0.04857529330978664,-0.56497175141243,-1.8383519522880378
layers_36:60-p0.25,role_trait,0.25873221216041237,-55.416231278300245,"Layers 36-59, 25th",-0.604838709677411,-0.5542892295053684,-1.12994350282486,-2.030339229847227
layers_36:52-p0.01,role_trait,0.12936610608020618,-61.68582375478927,"Layers 36-51, 1st",-0.3024193548387055,0.03763274634002114,-1.9209039548022615,-2.0563244572207395
layers_48:56-p0.01,role_trait,1.1642949547218677,-54.301637060257754,"Layers 48-55, 1st",-3.1249999999999987,0.32194841827168386,-0.56497175141243,-2.203728378418877
layers_36:52-p0.25,role_trait,0.5174644243208247,-55.27690700104494,"Layers 36-51, 25th",-1.3104838709677342,-0.47751426796449553,-1.016949152542374,-2.287482867153779
layers_44:60-p0.01,role_trait,0.6468305304010309,-53.88366422849181,"Layers 44-59, 1st",-1.8145161290322485,-0.4323619336799652,-0.7909604519774018,-2.3910079842885845
layers_32:48-p0.25,role_trait,0.25873221216041237,-61.546499477533956,"Layers 32-47, 25th",-2.6209677419354844,0.4284259713414223,-0.56497175141243,-2.4987813098460796
layers_40:48-p0.01,role_trait,0.3880983182406185,-56.53082549634274,"Layers 40-47, 1st",-0.5040322580645143,-0.40437930050836424,-2.033898305084748,-2.554211545417008
layers_40:56-p0.01,role_trait,0.5174644243208247,-54.719609892023676,"Layers 40-55, 1st",-0.5040322580645143,-0.3952844016348625,-2.3728813559322055,-2.7547335913107576
layers_40:64-p0.01,role_trait,0.25873221216041237,-55.27690700104494,"Layers 40-63, 1st",-1.5120967741935432,0.1727364258257756,-1.9209039548022615,-3.001532091009617
layers_32:56-p0.25,role_trait,0.25873221216041237,-60.15325670498084,"Layers 32-55, 25th",-3.5282258064516006,0.6547963137304134,-0.4519774011299439,-3.0666746816907184
layers_0:80-p0.75,role_trait,0.12936610608020618,-24.625566004876354,"Layers 0-79, 75th",-1.6129032258064397,0.745428637793495,-2.8248587570621493,-3.562967238994888
layers_32:48-p0.01,role_trait,0.776196636481237,-66.7014977359805,"Layers 32-47, 1st",-4.233870967741924,0.27823521822303715,-0.4519774011299439,-3.631416514167594
layers_32:56-p0.01,role_trait,0.12936610608020618,-68.51271334029954,"Layers 32-55, 1st",-3.0241935483870863,0.3425974468886449,-1.12994350282486,-3.6821734982430954
layers_36:44-p0.01,role_trait,0.6468305304010309,-61.407175200278644,"Layers 36-43, 1st",-3.0241935483870863,-0.1177490451349816,-1.4689265536723177,-3.9640386167933546
layers_0:40-p0.75,role_trait,0.12936610608020618,-57.78474399164054,"Layers 0-39, 75th",-2.116935483870954,0.553146938543338,-3.1638418079096073,-4.598264247157017
layers_0:80-p0.5,role_trait,1.0349288486416495,-38.140020898641595,"Layers 0-79, 50th",-3.4274193548387037,-0.7994206666054852,-4.067796610169496,-7.259707782972035
layers_0:40-p0.5,role_trait,1.0349288486416495,-65.586903517938,"Layers 0-39, 50th",-5.947580645161276,-0.7017478425327041,-3.615819209039551,-9.230218848091882
layers_0:80-p0.25,role_trait,0.5174644243208247,-48.31069313827935,"Layers 0-79, 25th",-6.249999999999997,-2.0037332224511477,-5.310734463276841,-13.047003261407161
layers_0:40-p0.25,role_trait,0.6468305304010309,-69.62730755834204,"Layers 0-39, 25th",-8.366935483870968,-1.9490756618759173,-4.51977401129944,-14.188954626645295
layers_0:80-p0.01,role_trait,-0.6468305304010309,-70.04528039010798,"Layers 0-79, 1st",-12.499999999999995,-4.176031102083987,-8.022598870056505,-25.345460502541517
layers_0:40-p0.01,role_trait,-1.552393272962486,-81.33054684778823,"Layers 0-39, 1st",-15.221774193548374,-5.046892031080766,-7.683615819209046,-29.50467531680067
