rank,feature_id,token,sparsity_base,sparsity_chat,sparsity_diff,link
85,84251,newline,0.052000001072883606,0.0,-0.052000001072883606,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/84251
97,36589,asst,0.06400000303983688,0.013000000268220901,-0.05100000277161598,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/36589
87,61508,newline,0.057999998331069946,0.007000000216066837,-0.050999999046325684,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/61508
98,20508,asst,0.07900000363588333,0.028999999165534973,-0.05000000447034836,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/20508
99,124778,asst,0.05000000074505806,0.0,-0.05000000074505806,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/124778
100,27290,asst,0.05000000074505806,0.0,-0.05000000074505806,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/27290
88,50944,newline,0.061000000685453415,0.013000000268220901,-0.04800000041723251,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/50944
89,119565,newline,0.04800000041723251,0.0,-0.04800000041723251,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/119565
90,12745,newline,0.04899999871850014,0.0020000000949949026,-0.04699999839067459,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/12745
91,63417,newline,0.04500000178813934,0.0,-0.04500000178813934,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/63417
92,100358,newline,0.04500000178813934,0.0010000000474974513,-0.04400000348687172,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/100358
93,18799,newline,0.04699999839067459,0.004000000189989805,-0.0429999977350235,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/18799
95,65795,newline,0.041999999433755875,0.0,-0.041999999433755875,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/65795
94,23343,newline,0.041999999433755875,0.0,-0.041999999433755875,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/23343
96,117854,newline,0.04100000113248825,0.0010000000474974513,-0.04000000283122063,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/117854
97,90391,newline,0.09700000286102295,0.05700000002980232,-0.04000000283122063,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/90391
98,65739,newline,0.03999999910593033,0.0,-0.03999999910593033,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/65739
99,6658,newline,0.039000000804662704,0.0,-0.039000000804662704,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/6658
100,100142,newline,0.03799999877810478,0.0,-0.03799999877810478,https://www.neuronpedia.org/llama3.1-8b/15-llamascope-res-131k/100142
