experiment_id,config_name,ifeval_pct_change,harm_pct_change,display_name,mmlu_pro_pct_change,eq_bench_pct_change,gsm8k_pct_change,sum_decrease
layers_36:44-p0.25,role_trait,-3.955696202531636,-64.1823641823642,"Layers 36-43, 25th",-2.4364406779661065,-3.1067405217813455,3.341584158415831,-6.157293243863258
layers_34:38-p0.01,role_trait,-4.43037974683543,-55.11875511875511,"Layers 34-37, 1st",-0.4237288135593271,-3.328321565716494,1.9801980198019682,-6.202232106309284
layers_40:44-p0.25,role_trait,-3.3227848101265764,-39.93993993993994,"Layers 40-43, 25th",-2.2245762711864425,-3.8939626891812975,3.217821782178207,-6.223501988316109
layers_36:52-p0.25,role_trait,-3.6392405063291062,-67.34916734916735,"Layers 36-51, 25th",-3.389830508474568,-1.7718293413948718,2.4752475247524637,-6.325652831446083
layers_34:42-p0.01,role_trait,-3.481012658227842,-73.9011739011739,"Layers 34-41, 1st",-1.588983050847452,-3.760501772888288,2.103960396039592,-6.726537085923991
layers_44:60-p0.25,role_trait,-2.3734177215189876,-57.08435708435709,"Layers 44-59, 25th",-5.296610169491523,-1.669592032030867,2.4752475247524637,-6.864372398288914
layers_38:46-p0.25,role_trait,-2.531645569620252,-65.05596505596505,"Layers 38-45, 25th",-3.283898305084744,-3.8634972446298725,2.7227722772277114,-6.956268842107157
layers_38:42-p0.5,role_trait,-4.1139240506329005,-36.77313677313677,"Layers 38-41, 50th",-2.1186440677966027,-3.085899563312469,2.227722772277216,-7.090744909464755
layers_44:52-p0.25,role_trait,-3.3227848101265764,-53.91755391755392,"Layers 44-51, 25th",-3.0720338983050803,-3.5532039663277977,2.8465346534653353,-7.10148802129412
layers_50:54-p0.01,role_trait,-5.063291139240504,-43.54354354354354,"Layers 50-53, 1st",-1.588983050847452,-3.6976404780998244,3.217821782178207,-7.132092886009573
layers_42:50-p0.25,role_trait,-2.689873417721517,-54.791154791154796,"Layers 42-49, 25th",-3.707627118644071,-2.796724441956281,1.9801980198019682,-7.2140269585199
layers_42:46-p0.5,role_trait,-3.3227848101265764,-32.62353262353262,"Layers 42-45, 50th",-4.131355932203381,-2.9269882879497615,2.7227722772277114,-7.658356753052008
layers_32:36-p0.01,role_trait,-3.7974683544303707,-47.8023478023478,"Layers 32-35, 1st",-2.8601694915254168,-3.035517122791518,1.8564356435643443,-7.83671932518296
layers_56:64-p0.5,role_trait,-4.272151898734165,-5.2143052143052175,"Layers 56-63, 50th",-3.9194915254237186,-1.412908929173366,1.7326732673267204,-7.87187908600453
layers_40:56-p0.25,role_trait,-3.0063291139240467,-53.589953589953595,"Layers 40-55, 25th",-4.555084745762708,-2.731275948092839,2.35148514851484,-7.941204659264756
layers_42:58-p0.25,role_trait,-3.481012658227842,-56.42915642915642,"Layers 42-57, 25th",-6.250000000000002,-1.29872798602063,1.7326732673267204,-9.297067376921753
layers_36:44-p0.01,role_trait,-3.6392405063291062,-77.61397761397761,"Layers 36-43, 1st",-2.966101694915257,-4.205749436901566,1.237623762376225,-9.573467875769705
layers_36:40-p0.01,role_trait,-5.063291139240504,-65.82036582036582,"Layers 36-39, 1st",-4.449152542372885,-3.230944468419292,2.8465346534653353,-9.896853496567346
layers_0:64-p0.5,role_trait,-3.481012658227842,-47.037947037947035,"All Layers (0-63), 50th",-4.343220338983046,-2.889400270860877,0.4950495049504955,-10.218583763121268
layers_0:64-p0.75,role_trait,-3.6392405063291062,-21.48512148512147,"All Layers (0-63), 75th",-3.8135593220338952,-2.904505304510133,0.12376237623762387,-10.233542756635511
layers_36:52-p0.01,role_trait,-3.0063291139240467,-88.42478842478843,"Layers 36-51, 1st",-4.449152542372885,-5.183388879131069,1.4851485148514727,-11.153722020576529
layers_38:42-p0.01,role_trait,-5.379746835443034,-61.67076167076168,"Layers 38-41, 1st",-3.9194915254237186,-3.86086514810512,1.6089108910890966,-11.551192617882776
layers_44:48-p0.25,role_trait,-3.6392405063291062,-46.710346710346705,"Layers 44-47, 25th",-6.144067796610161,-4.369140266236551,2.5990099009900876,-11.55343866818573
layers_40:44-p0.01,role_trait,-3.6392405063291062,-56.31995631995632,"Layers 40-43, 1st",-4.131355932203381,-5.443444664637005,1.6089108910890966,-11.605130212080397
layers_40:56-p0.01,role_trait,-2.689873417721517,-72.6999726999727,"Layers 40-55, 1st",-3.9194915254237186,-5.863976889890102,0.8663366336633532,-11.607005199371985
layers_34:50-p0.01,role_trait,-2.848101265822782,-87.33278733278733,"Layers 34-49, 1st",-4.9788135593220355,-4.914958490018815,0.8663366336633532,-11.875536681500279
layers_56:64-p0.01,pc1_role_trait,-4.1139240506329005,-37.97433797433798,"Layers 56-63, 1st",-1.8008474576271156,-8.363592359816773,2.35148514851484,-11.926878719561948
layers_32:48-p0.01,role_trait,-3.164556962025312,-84.71198471198473,"Layers 32-47, 1st",-5.1906779661017,-4.820396978167504,1.113861386138601,-12.061770520155914
layers_34:38-p0.01,pc1_role_trait,-3.164556962025312,-54.57275457275457,"Layers 34-37, 1st",-1.8008474576271156,-8.23051625517093,0.37128712871287156,-12.824633546110485
