filenames,role_path_lengths,trait_path_lengths,role_max_jump,trait_max_jump,role_pc1_path_length,role_pc1_max_jump
philosophy_persona18_topic4,1217.6321430416735,766.9977340979882,173.3630058959857,112.29809418203624,104.51825613343154,19.15219658125888
philosophy_persona18_topic3,1275.1852567602118,826.2023472477478,166.73720526013534,108.03653736005546,52.02115309560955,11.270120398617614
philosophy_persona18_topic2,1261.4106439755092,759.8260773677414,136.94473659176657,100.50452000806654,43.38111189313353,6.003548462655331
philosophy_persona18_topic19,893.0336358531115,552.4427619926731,171.16784621075107,101.67574377495501,99.21743796200464,15.746123865295386
philosophy_persona18_topic18,1564.1651025948852,1020.6020599877722,174.8361290684357,111.33279199948001,84.48143722134257,16.701062081293387
philosophy_persona18_topic17,898.7594519605846,572.8333530387001,148.89291610936735,93.1592745041967,93.05662168397275,16.560071700211765
philosophy_persona18_topic16,1590.1096776222066,1009.7799946925976,155.86592455945865,104.94889783620972,71.66034379407178,17.250547493707558
philosophy_persona18_topic15,1332.4033879806143,762.3817455250188,198.64000694110334,121.98697235292006,111.2204819894177,21.1331665673642
philosophy_persona18_topic14,1241.228319027119,754.299754186756,178.03197876876987,111.09401395128533,76.9900859179355,21.591553819563387
philosophy_persona18_topic13,1923.1645468426689,1214.3010803448185,165.57021826963123,87.05879654219672,79.1280188889785,12.522723316791467
philosophy_persona18_topic12,989.415970674504,665.58345318615,178.2562907860431,112.26030283686588,76.13776135412927,15.45710537073462
philosophy_persona18_topic11,1020.094933277574,587.7192372465323,144.0058414417674,96.65449781116996,82.14509001277796,10.437142317091329
philosophy_persona18_topic10,747.2907338648462,492.9615988948124,165.1834818046517,103.24204750021205,31.20944911055416,10.016088923927843
philosophy_persona18_topic1,1333.2900748025882,861.3461276135696,189.86102251583463,117.3077341694691,101.51676141703406,16.62612263657351
philosophy_persona18_topic0,1290.4980070105776,830.1042466123425,161.96972016906068,110.39569759695424,62.07218781263195,10.773973303798233
philosophy_persona17_topic9,855.0852142332444,575.7057406878666,199.71819574581758,120.570192724565,114.6777368538966,18.982854099711243
philosophy_persona17_topic8,1220.779435967013,784.9497759438915,193.30801171732887,142.94207600490824,89.91613927325787,13.111350969727145
philosophy_persona17_topic7,1198.7824366701636,795.0588612216736,152.03441111325216,95.64421944442115,64.06908655484492,11.611956234903738
philosophy_persona17_topic6,699.6776011824619,426.27204773026574,143.35055967551145,90.35121277644227,100.74018202764657,16.017763121733992
philosophy_persona17_topic5,1194.3661649994872,752.8234810771137,225.0468565369423,144.2556869711004,88.99861684117855,20.977446000849618
philosophy_persona17_topic4,899.1287278833673,565.7264937089586,247.06532322833326,165.9730365077146,98.62290655368821,21.355891274388703
philosophy_persona17_topic3,1121.2389187408876,742.5252367552959,236.56843347926704,161.1360222440948,100.02732324572341,17.525809872341902
philosophy_persona17_topic2,1026.8747704228451,651.9686841530423,167.09263257148194,113.61567861318802,78.74301309571882,22.352825126365985
philosophy_persona17_topic19,998.3434011627588,621.8641475582024,180.0223697699328,122.10183824975638,69.46874754807034,13.528545184965356
philosophy_persona17_topic18,882.9245169074512,567.009457145425,189.20231369643486,121.70380662821037,98.59991860950458,17.11018443146798
philosophy_persona17_topic17,1047.1001862118694,681.1776186186164,173.22531625941687,108.0014293841452,122.75432939125099,29.25972338390178
philosophy_persona17_topic16,740.0702392970178,490.3279583936969,191.0006809659776,116.5586706939627,101.51846571170664,17.019973569941875
philosophy_persona17_topic15,1024.9355848552857,632.3181319217449,195.28298036659734,120.21840320253975,82.21844287195917,18.52224745294309
philosophy_persona17_topic14,1071.3653036855935,677.8788841490684,195.3647431338459,133.23713083673425,113.28468321845001,23.91820363128298
philosophy_persona17_topic13,1116.9519826641472,713.1192032712063,128.93464828289592,90.20869380749237,97.89395128203577,11.527478254007416
philosophy_persona17_topic12,738.5911346582534,468.69519949712645,180.06180454545853,115.2703166543507,78.45712173786038,12.160695381790479
philosophy_persona17_topic11,1226.053927835099,788.739733118712,174.2214366112731,116.26128437435194,89.37510669641098,19.444597192348898
philosophy_persona17_topic10,1182.6542663614982,763.5594597929843,215.50913086712168,128.27464293398955,66.06978730442941,12.677002894533473
philosophy_persona17_topic1,745.7988928714817,501.7295499332163,142.4426795170407,95.13233798455596,85.15442764168034,19.128986012778295
philosophy_persona17_topic0,1367.482640920818,871.3205297384635,212.69165309005484,137.79159854578174,85.73843042934375,14.245952729890327
philosophy_persona16_topic9,556.1349752364667,362.97841980039686,150.08027670597033,96.16592600492666,43.898238168915555,11.038630976186354
philosophy_persona16_topic8,764.1484113849513,490.7627035966797,180.0716499537367,119.63792221670487,77.51426698530223,12.25056057126867
philosophy_persona16_topic7,761.1777030605062,481.51633022817305,203.5888841776191,124.09728657390521,91.44719896162252,17.558405311061687
philosophy_persona16_topic6,956.0460664922288,624.1010133225732,168.0991824088165,113.81153525835863,57.93128430879592,10.353213268002726
philosophy_persona16_topic5,880.4282639209977,578.9992565121505,179.17254195018526,118.30457883625843,130.9683281639816,25.365142141559378
philosophy_persona16_topic4,948.762170824794,594.6091460140354,150.98726517841624,102.22994716259092,64.31290429689327,12.444609339609158
philosophy_persona16_topic3,637.8274923644981,374.7779585494805,146.8157732242975,98.88793178800015,112.93716139870732,22.954486694067985
philosophy_persona16_topic2,1216.2689463270149,800.879107676074,173.82172470476016,114.10097216167108,107.64864107503188,17.412396274513004
philosophy_persona16_topic19,1125.9323832641276,758.8198494438517,165.43924688418178,111.92099580123588,91.74264948571071,19.43149070630615
philosophy_persona16_topic18,1213.2904845961175,800.7241329788542,184.49459560680813,112.91176616070793,95.7006550015576,23.563395846772174
philosophy_persona16_topic17,1220.3418855371915,816.1453307087023,196.00355657519398,120.62385522056007,99.96031010933969,20.283988035825143
philosophy_persona16_topic16,839.454474034214,547.6602227792732,191.77812128765297,130.4942984088993,60.88769001157486,8.90209113342194
philosophy_persona16_topic15,743.1970258861452,477.7330978649288,171.58023791771694,109.76604850846208,80.55016230226727,16.701891605889653
philosophy_persona16_topic14,797.7380048009755,504.58134661244304,123.694402397574,83.02055339869518,59.71559752941446,10.413279419419618
philosophy_persona16_topic13,744.3920465100175,495.5083422522623,146.24294031363675,93.00665956349255,80.46885076906369,14.873140437310923
philosophy_persona16_topic12,1136.7862239060505,734.3255451637318,240.8603962772432,162.71536254588722,153.0339090917766,34.582780765606884
philosophy_persona16_topic11,961.5750931195188,616.6441408715563,176.60123928423738,119.73700704867457,111.63651964094089,21.58826712202055
philosophy_persona16_topic10,923.3813503544434,589.8951715961749,192.91343174523317,119.88369910950162,77.01038580523873,13.409389091529576
philosophy_persona16_topic1,1083.8224778983972,736.3269824119931,165.2326365759809,96.50642370788226,76.23355396206249,13.251096815539942
philosophy_persona16_topic0,681.6854928090543,431.3101346494946,172.43136755536358,110.81018319744497,37.41206059182416,9.150728843750377
philosophy_persona15_topic9,1342.0554128414365,788.7753097964594,177.89841846337637,119.16521963712805,75.53276028616298,13.167751716846007
philosophy_persona15_topic8,1290.9168343657657,746.9353074419279,176.9644855488358,119.51595399133313,106.97446387674916,17.995983860152116
philosophy_persona15_topic7,1195.5111284830798,770.627702647743,194.48550202981085,124.87972423646144,99.07079449853975,23.401205642677553
philosophy_persona15_topic6,1533.2078284038037,954.0299154408636,200.0627745495663,139.24789805278468,75.82686191897761,13.408974942168406
philosophy_persona15_topic5,1012.7179660660915,652.4958799262585,164.5324166105197,106.52959491983948,66.61016199477899,19.538240792349278
philosophy_persona15_topic4,1243.2895596739727,695.288115819989,155.68206417069902,96.08285632647068,101.93837040518193,23.635430400560903
philosophy_persona15_topic3,1327.1392481831465,791.7466612118616,192.63934910386436,122.56180703130421,66.06642303535284,16.8866649342856
philosophy_persona15_topic2,1094.792951106018,658.5378904196865,152.6041944391908,94.6532898663238,93.64250713399647,19.877568150752026
philosophy_persona15_topic19,1666.9166712389915,1054.0870485403932,181.87103504067338,122.01334288958213,95.20508922939656,21.68569166021634
philosophy_persona15_topic18,1207.8016193361027,782.523431073084,209.34996100099355,143.56563203278145,101.2233816828283,15.932822441545506
philosophy_persona15_topic17,1376.127537172343,879.0093281549365,159.26065144660987,107.84719952571356,98.7125927014601,11.75661176439338
philosophy_persona15_topic16,1551.4710743990672,917.67045357883,147.38663323554488,105.63919134018522,82.97384733263331,18.371474238177523
philosophy_persona15_topic15,1309.446380248483,855.3714023036913,185.45567810145218,105.92272952670372,83.97985991028436,20.631103696067832
philosophy_persona15_topic14,1331.0696869550725,814.5850265873917,137.50760845015566,96.61001453709473,105.98072383326624,19.94124335579134
philosophy_persona15_topic13,967.470444225982,600.5576081045699,210.08398060798106,142.97581054728104,66.88230796070388,19.01558065315396
philosophy_persona15_topic12,1102.1769104555578,654.5027520373392,144.99441526856023,90.08023394286103,83.29779540885792,11.119202777511338
philosophy_persona15_topic11,1451.3472048757108,891.237748273565,155.72872029546386,106.78772447839877,88.63476856953908,22.76715288608625
philosophy_persona15_topic10,1169.4563987662336,693.6022400977838,147.112705964213,91.33941158677995,89.91885641846466,13.639196389732751
philosophy_persona15_topic1,1388.4003290093092,825.6308159548798,171.53177459769444,104.51659445744055,97.55875558350495,11.359927793677278
philosophy_persona15_topic0,1028.0531773732964,659.7073989383617,167.4740317553168,110.83322612298744,113.4266316648162,16.003468784241814
coding_persona4_topic9,981.8220686612844,593.1057852260986,141.63398553021972,96.95953860953752,43.15607550306834,8.464747839945305
coding_persona4_topic8,1098.803991850972,657.0776071683858,217.6917856012649,135.43752867004272,43.88369538207303,8.895728245386213
coding_persona4_topic7,1060.9905465158497,677.1585664859085,248.80022167761626,154.42845851393386,66.84958681973701,15.140798471359545
coding_persona4_topic6,1044.2287964080406,684.244134704865,152.30110961281065,84.6745022541308,96.34976511104603,17.107778073769783
coding_persona4_topic5,1156.6240500359374,693.245410116278,152.47058828899,90.19138882336557,54.83280285554246,10.05151579009781
coding_persona4_topic4,804.7503084155798,501.24872583294894,197.5019145096171,126.29059134671472,85.70487529945188,18.644220112172423
coding_persona4_topic3,1136.634360075942,717.4641911980277,147.72012422400994,83.06981288369985,37.38818022844764,7.761794678981543
coding_persona4_topic2,876.3505858236363,507.413293821348,143.34008887684053,87.6923659365668,53.988203791098094,9.935600807421054
coding_persona4_topic19,476.9737408321207,283.66172441746454,147.74022884280598,88.64147845331776,47.85912601706185,8.258469791708416
coding_persona4_topic18,848.8115806057035,542.2486051363974,200.36547042034897,127.33184049607277,69.65317766365135,13.58869810309179
coding_persona4_topic17,580.8742221909645,358.7894916405071,204.68330620482882,135.56426239723794,88.05293966739008,17.538633074914003
coding_persona4_topic16,1349.5916550579916,813.516733723664,143.41863151943627,93.34428316694984,38.26721391090269,10.55398535512912
coding_persona4_topic15,1343.5155507737834,851.7462717513761,135.6255430571969,89.41989427047584,48.94935816223639,9.39074140459848
coding_persona4_topic14,1167.537935251536,696.4551224252407,164.81046518047287,104.88014180858406,33.41485057554874,6.167978332275801
coding_persona4_topic13,1165.108249994252,693.9683562414523,154.80575063127966,93.55702874225958,35.97752248059743,6.360445776349103
coding_persona4_topic12,735.531430589203,438.8744884411075,106.5997364633102,59.660585547701444,25.331944548828826,4.264936836496931
coding_persona4_topic11,1112.868106480424,659.3191536549068,150.29559632063612,89.97028564555414,49.5776146974582,8.140154687341216
coding_persona4_topic10,1407.1569182227595,915.7009991246998,171.74217530875868,99.98798863599029,46.77113893322441,9.880529363377715
coding_persona4_topic1,1311.1241416358216,804.1914000566167,159.939128905428,100.34834607416273,59.913653220719524,11.760020331617499
coding_persona4_topic0,969.6473366606288,580.503689188524,128.69368001642536,71.83834913470126,29.655489419676783,4.998439971546196
coding_persona3_topic9,1404.5916194001852,847.8730317167549,226.86974809875122,158.1488673360872,40.06556531746598,18.096434042093254
coding_persona3_topic8,1712.5527937097231,1074.5212518512749,225.1244567479857,144.8632165880834,62.504029997398916,12.994816808081314
coding_persona3_topic7,1416.0175066689249,891.4524098043349,218.30538129223035,139.88016549955105,106.54999564944195,18.10721108655334
coding_persona3_topic6,1535.6868140567542,975.3675991976634,240.5697925313097,152.4209405158359,76.08347530931705,12.415165673034139
coding_persona3_topic5,1636.1498353537197,1060.0080221492258,177.7533378943512,109.06587251401793,32.30852025423107,17.24432405612116
coding_persona3_topic4,1580.3535340122708,966.7662075257136,162.62965701989935,101.75027528894262,129.25760782157258,20.468906013863826
coding_persona3_topic3,1582.7413279149685,956.6927541766196,185.2267500328581,119.36816990003119,61.02995420945601,15.778058512005796
coding_persona3_topic2,1316.7235250902718,818.1987408194651,113.10787540460102,73.76641954703284,87.85016807495604,24.28798512444039
coding_persona3_topic19,1532.4182415861528,904.4124603192312,161.3821996065092,98.91578893753821,70.96333990377826,11.576641744921343
coding_persona3_topic18,1489.6687825079898,926.1694526540608,199.29122966829138,127.63816842736544,122.7471533074909,25.139805187814428
coding_persona3_topic17,1648.9858649341693,1040.762865376083,191.70393293379834,112.2593023843912,60.62463010941224,12.492471641493024
coding_persona3_topic16,1351.0198423883835,824.7293063378268,221.0546097962952,141.75888914166637,85.85051032130873,16.38792270655428
coding_persona3_topic15,1307.4912551695234,830.4735065965895,148.38294926231856,89.12283370788268,104.18349382815309,23.57808137982699
coding_persona3_topic14,2192.2246906333803,1415.5404554416468,200.0859561139097,133.5115355499177,132.07597633411467,45.451681915028715
coding_persona3_topic13,2034.923406626788,1241.4903132118925,176.02868904825908,112.70603071462766,82.16783604629015,13.424194445926435
coding_persona3_topic12,1458.657608826072,870.8996819891,195.84485962496439,119.95472127087028,52.517066959372215,13.437601209687447
coding_persona3_topic11,1442.2294199310686,915.7476592172428,177.2806895461979,109.79752526851347,63.51284561531128,18.748773715520333
coding_persona3_topic10,1580.205107628978,981.6270632176494,157.7459303450612,96.87580508552196,77.41866532409522,21.646053812986978
coding_persona3_topic1,1661.05843353527,1030.7804211650832,173.75615812076532,109.09630414373613,68.76972859510698,12.424856996975446
coding_persona3_topic0,1978.023713055397,1185.1665674534356,175.38577660784455,106.3029115853761,116.91675733276809,28.398982468939487
coding_persona2_topic9,897.8179647677609,554.6137150396831,163.4634272600247,101.83592347717929,80.80551315707474,16.07564024136587
coding_persona2_topic8,1143.4869629884947,703.8585866526882,209.5157506172803,139.20145196449565,99.95887594835662,18.756803145019667
coding_persona2_topic7,953.1149035982804,585.327728617007,209.9451195588664,128.2121106748395,97.4791954369937,17.476179456630916
coding_persona2_topic6,1033.0945906084664,628.0233264873128,210.58199058630075,130.4883034084689,19.567556525537302,4.786186556543596
coding_persona2_topic5,1079.787221757765,639.2139395685185,174.04766614849984,111.2970250877821,61.034936478832165,16.120108559243224
coding_persona2_topic4,1023.4493242005664,625.6593913090169,189.74969358929908,111.30684727412759,120.7626252245236,27.153064319172515
coding_persona2_topic3,951.9607878903464,566.3822786383033,151.917591489127,89.94265471427786,42.18205972592681,7.887595852193327
coding_persona2_topic2,1102.9684146189145,674.7459560375137,183.60623535012198,114.47699026429846,88.10407956832971,19.779797981607555
coding_persona2_topic19,950.2729864746505,553.9795058358519,191.31574693344174,124.26528056914601,83.69243241554153,12.284183199758976
coding_persona2_topic18,1118.9023638840497,642.102442608435,156.06080557523978,99.18705068619559,43.997943181544734,9.465045738454581
coding_persona2_topic17,1202.9741346993517,726.532498361619,153.89694760482715,85.78650363374366,63.17136434336889,13.695318243786106
coding_persona2_topic16,1121.9814265330588,649.6107528081061,186.19653194921287,114.39033227941302,44.84728545519239,10.607683200442567
coding_persona2_topic15,863.826691056576,529.674536694884,192.46474242963384,126.24633328764048,94.63388090393939,15.486800344925161
coding_persona2_topic14,723.525775259026,435.4714998094816,200.33897452410582,129.144838213656,55.915851139189876,14.578679448283458
coding_persona2_topic13,655.0796727574268,382.5777372493215,207.99815473033794,136.3557140359424,42.78024066230587,11.263515844184328
coding_persona2_topic12,1108.805943602923,675.8983999038144,198.66418251555723,128.32955817135363,40.84938967382199,19.84124548487946
coding_persona2_topic11,957.509548279884,573.0730791714019,170.94613231149484,101.50539022834049,80.72091809765213,18.332758551975804
coding_persona2_topic10,1270.680532936985,791.5477096827377,217.807872092046,145.25939951830125,44.98000277601966,16.220847401248808
coding_persona2_topic1,1096.1891665841551,677.320772070735,192.54290106240265,115.2385134124425,62.082867770989125,15.501751554692568
coding_persona2_topic0,704.8554045460726,422.16680473891057,155.15600189111282,100.3842410450346,68.08389008581852,12.73732247513337
coding_persona1_topic9,1188.7498126095156,718.42585441596,111.3176529855785,69.49544745759366,40.126172486235255,7.172818736903977
coding_persona1_topic8,1500.8590180863998,909.7414587784926,166.36539887511807,104.20613271737629,68.1639784445624,16.61547661871647
coding_persona1_topic7,1198.443367957845,683.3556984450852,144.7382502431719,87.85150217840413,91.61061703019678,16.473731434786103
coding_persona1_topic6,2015.318437816505,1259.8393925741325,158.75284273557241,95.09825787280093,27.411767800642025,7.648157479344614
coding_persona1_topic5,1351.645720012841,844.1762795182851,171.51635597801143,108.76177176830846,76.20978451592437,17.31551292813672
coding_persona1_topic4,1205.488978123251,772.0605868964034,161.11736268603627,99.762133853532,25.918332315557368,9.470180786793932
coding_persona1_topic3,1245.479204653885,764.4149512982074,114.67532056772372,63.8341272696042,27.48149430625546,5.238311638634035
coding_persona1_topic2,1168.0130616829738,704.6619253784431,168.69425936900808,109.99133007865301,56.38016216514417,13.963196176194769
coding_persona1_topic19,1451.3504238875807,895.5945191281698,119.90154515128158,79.91296842086149,72.48572774257292,12.085649708026192
coding_persona1_topic18,1091.323736498392,637.6254967963836,168.52922458226757,105.58293346385933,37.841124736672214,6.4353957510084925
coding_persona1_topic17,1007.6405001296616,635.9513004086397,163.33369468388696,104.08674336923038,13.74832473718989,4.4163986811465
coding_persona1_topic16,1223.8716458022257,784.0235653664187,126.9976260504814,73.59339040645048,28.259693563642553,5.9515298824445315
coding_persona1_topic15,1578.8469554243766,946.5846160709908,137.84591131597918,88.03520287761134,59.604900484854696,15.490626436998275
coding_persona1_topic14,1404.3164416501877,911.1767026445946,175.2120271555204,110.20773825514513,21.33606102867911,5.390857545388177
coding_persona1_topic13,1672.818015599224,1086.8550066658183,167.076453429469,104.82645010005098,50.870070695663145,15.349552849605319
coding_persona1_topic12,1650.1852667587073,1055.2460956071477,137.10268404736752,86.94480213832841,49.162162125363686,10.702308692535246
coding_persona1_topic11,1603.4522525856228,1059.5169373260774,185.41991203424027,108.28004738758628,21.18273437858522,6.562141595189695
coding_persona1_topic10,1384.6408924446162,849.0982123256282,100.85294184522436,58.85665228660079,25.420265171113257,4.690955903582317
coding_persona1_topic1,1356.038398856512,829.7066497864316,191.29803300320492,116.86280246023553,62.147593655914974,9.128994482702238
coding_persona1_topic0,1223.7890802611296,731.319405578905,138.7294356272877,88.8660731052423,54.12978991934589,9.475903485500462
coding_persona0_topic9,1893.078997005582,1234.79907299474,187.35721752664887,120.45883396608824,100.557808342503,17.62518463982107
coding_persona0_topic8,1241.2882202989556,761.0767181045572,196.88531058127055,123.76715983413402,46.224067342884936,20.205118395764547
coding_persona0_topic7,1118.1139094501525,702.9105513471969,136.8663629481757,87.0753272818913,92.2971535087977,14.434599322017704
coding_persona0_topic6,1191.9818297907234,725.6869564538695,246.74104616593448,163.17032936490196,91.16078131193578,12.133879080103114
coding_persona0_topic5,1361.3046417540058,820.2883180706816,155.50547668174485,101.74897065937385,86.3769344150112,17.713128694496717
coding_persona0_topic4,1072.6589435396518,656.278871728474,128.03487638032277,73.77621344893105,66.3712375359013,9.669594632402069
coding_persona0_topic3,1110.7117886286078,686.423681379111,181.08917504486178,114.1010396965271,62.9867548486756,24.026631893007355
coding_persona0_topic2,1267.7778814037606,771.5111195830241,153.6415817712577,99.37816464757856,91.28573100674376,14.275542458440063
coding_persona0_topic19,1156.0045504120849,714.5035574256489,235.97634421841997,148.74207774986886,101.75276394041148,17.604657366705887
coding_persona0_topic18,1343.371928213512,847.683479863632,175.4764930873673,113.62896198266769,77.8619843983205,22.974248796723685
coding_persona0_topic17,1556.6636336810432,1008.378022445747,132.6851144374856,85.70894397931968,42.9191220935087,6.982111499540703
coding_persona0_topic16,1677.8661812162286,1036.5417171845274,188.6428241223046,126.9102138837624,84.04204036041105,15.200537138060973
coding_persona0_topic15,953.1634546476848,596.5104859991927,165.89062240737405,108.9218661970105,69.02854072514062,12.033992413026782
coding_persona0_topic14,829.1693495046193,507.4616101527923,247.37943412970847,162.79721865624361,77.75514636403982,14.746363997228123
coding_persona0_topic13,1430.2588760802455,917.592322339598,182.90694387150918,121.27452161007386,68.27762119060716,35.91204947880719
coding_persona0_topic12,1128.7020320886045,670.9004047538614,173.51067224734305,118.18596793529935,83.90494133043131,20.941754823070134
coding_persona0_topic11,1540.350583914483,940.0595148650189,154.54937931462393,93.97689064197913,81.99732197685752,13.373094633397578
coding_persona0_topic10,676.1238991112518,426.09071065336167,198.23574869376048,136.83118101798496,61.95364444812683,11.079816693217843
coding_persona0_topic1,1091.0983062788612,659.3402903861637,118.17964587232682,79.20218440944939,69.39348344835625,11.33005783186217
coding_persona0_topic0,1237.2575998423108,714.1595441032282,124.4711214750702,74.69499681192211,66.8105239753771,12.031347094492467
