label,projection,distance
pos_p0_q215,65.92303928206721,0.07696071793279202
pos_p4_q111,65.90043016730964,0.09956983269036357
pos_p2_q158,65.81694936281976,0.18305063718024428
pos_p0_q7,65.76759822597975,0.23240177402024642
pos_p2_q53,66.2488384471303,0.24883844713029646
pos_p3_q96,65.72003097021852,0.2799690297814834
pos_p0_q65,65.71780356545165,0.28219643454835364
pos_p4_q139,66.28506487814123,0.2850648781412275
pos_p1_q0,65.69545432609284,0.3045456739071568
pos_p0_q34,65.67158810543381,0.32841189456618736
pos_p3_q42,66.36012257292326,0.36012257292325955
pos_p0_q46,66.37179940373817,0.3717994037381658
pos_p3_q39,65.60687546758498,0.39312453241501544
pos_p4_q77,66.39604234807582,0.3960423480758237
pos_p1_q97,65.55096638538456,0.4490336146154448
pos_p1_q41,66.48424582008938,0.48424582008938444
pos_p0_q208,65.50895371865931,0.4910462813406866
pos_p2_q65,65.49877781329737,0.5012221867026341
pos_p1_q28,66.51432668802734,0.5143266880273387
pos_p2_q84,66.51703336933247,0.5170333693324665
pos_p0_q15,66.65369082245499,0.6536908224549904
pos_p0_q194,65.30163969246408,0.6983603075359213
pos_p2_q54,65.28130544070339,0.7186945592966083
pos_p1_q19,66.75605591918631,0.7560559191863092
pos_p3_q234,66.76207507661141,0.7620750766114099
pos_p1_q222,65.20866021785709,0.7913397821429129
pos_p3_q173,65.19512454489676,0.8048754551032431
pos_p1_q173,65.14956500541038,0.8504349945896195
pos_p0_q40,65.14249175658396,0.857508243416035
pos_p2_q7,65.14177128979449,0.8582287102055091
pos_p4_q13,65.13004480052714,0.8699551994728552
pos_p4_q2,66.87826843804521,0.878268438045211
pos_p3_q89,65.09431260206196,0.9056873979380384
pos_p3_q146,66.90583868232122,0.9058386823212174
pos_p1_q203,65.08523809412962,0.9147619058703782
pos_p2_q192,66.9155512991726,0.9155512991726056
pos_p0_q37,65.0668189989399,0.933181001060106
pos_p1_q122,67.00525549775882,1.0052554977588244
pos_p1_q202,67.06424360295283,1.0642436029528284
pos_p1_q56,64.89836507316095,1.1016349268390542
pos_p1_q17,67.10501313889743,1.1050131388974336
pos_p3_q5,67.1051471460235,1.1051471460234978
pos_p2_q166,67.14132288862437,1.141322888624373
pos_p2_q85,64.85398734735533,1.1460126526446714
pos_p1_q106,67.17619671574357,1.176196715743572
pos_p2_q135,67.18334835509668,1.1833483550966832
pos_p3_q217,67.20634004397792,1.2063400439779173
pos_p2_q108,64.72827731674911,1.2717226832508857
pos_p2_q52,64.70924786552365,1.2907521344763495
