label,projection,distance
pos_p3_q234,38.71962235965633,1.2803776403436729
pos_p3_q142,41.33273948383938,1.332739483839383
pos_p4_q65,38.648485052682105,1.3515149473178951
pos_p0_q57,41.35624686231117,1.356246862311167
pos_p1_q0,41.36342653416471,1.3634265341647094
pos_p1_q13,38.54652211867577,1.4534778813242326
pos_p3_q187,38.5283476814853,1.4716523185146997
pos_p2_q36,41.60565792791136,1.6056579279113592
pos_p4_q11,41.62019011702623,1.6201901170262332
pos_p3_q123,38.37433634848456,1.6256636515154383
pos_p0_q151,41.65186988001813,1.6518698800181326
pos_p3_q84,38.34650800150141,1.6534919984985876
pos_p4_q183,38.31387148161073,1.6861285183892676
pos_p2_q174,41.793247806353214,1.7932478063532145
pos_p4_q6,41.840295354170976,1.8402953541709763
pos_p4_q40,41.898990339750135,1.898990339750135
pos_p3_q227,41.95326477611978,1.9532647761197808
pos_p1_q96,37.990375798186236,2.0096242018137644
pos_p1_q227,42.046116334958384,2.046116334958384
pos_p4_q217,37.92242734275463,2.077572657245369
pos_p3_q34,42.16845371476924,2.1684537147692424
pos_p1_q94,42.17791723315649,2.177917233156492
pos_p0_q162,37.79352249915324,2.206477500846759
pos_p0_q226,37.758165305698796,2.241834694301204
pos_p2_q62,42.243980184436616,2.243980184436616
pos_p4_q120,37.66186571175021,2.3381342882497904
pos_p3_q200,37.653949273786274,2.3460507262137256
pos_p4_q219,42.363361859971015,2.3633618599710147
pos_p1_q14,37.60524641359966,2.3947535864003413
pos_p2_q6,42.42779412142589,2.4277941214258902
pos_p3_q238,37.565116431840174,2.434883568159826
pos_p2_q22,42.44759421776233,2.4475942177623295
pos_p4_q83,42.4541397433443,2.4541397433442995
pos_p2_q204,37.513775034273024,2.4862249657269757
pos_p0_q163,37.51285204101283,2.4871479589871726
pos_p4_q89,42.51767622643186,2.5176762264318597
pos_p2_q19,37.45724143225171,2.5427585677482867
pos_p4_q121,37.41991504467117,2.5800849553288288
pos_p2_q238,37.4183568298072,2.581643170192798
pos_p0_q159,42.58634251620963,2.5863425162096334
pos_p2_q232,42.613669732965526,2.6136697329655263
pos_p4_q74,37.35274129301641,2.6472587069835924
