label,projection,distance
pos_p0_q199,92.8151561803307,0.004113207103628724
pos_p4_q173,92.8160296090004,0.004986635773320813
pos_p2_q227,92.80161713793052,0.009425835296553942
pos_p2_q124,92.82663318549783,0.015590212270751636
pos_p4_q111,92.78732619797657,0.02371677525050586
pos_p3_q168,92.77594145753184,0.035101515695231456
pos_p0_q20,92.7559795064468,0.0550634667802683
pos_p0_q140,92.86680117352658,0.05575820029950762
pos_p1_q161,92.71519984836686,0.09584312486020963
pos_p3_q139,92.91869446528943,0.10765149206235947
pos_p3_q119,92.67089926217832,0.14014371104875067
pos_p1_q61,93.00040088822527,0.18935791499819743
pos_p4_q177,93.01599012382843,0.20494715060135604
pos_p1_q48,92.60590833920357,0.2051346340235085
pos_p4_q170,93.02262462974748,0.2115816565204085
pos_p0_q97,93.0260768844551,0.2150339112280193
pos_p3_q93,93.05628794285116,0.24524496962408193
pos_p0_q181,93.07555049403793,0.26450752081085227
pos_p0_q203,93.07822663217146,0.2671836589443899
pos_p1_q202,93.08164936295869,0.27060638973161133
pos_p0_q6,93.09008403182473,0.27904105859765593
pos_p3_q203,92.51427940619604,0.2967635670310358
pos_p2_q127,92.51217462397867,0.29886834924840855
pos_p0_q52,92.50104504223087,0.30999793099620376
pos_p3_q131,93.12543407676338,0.31439110353630895
pos_p2_q175,92.49114648772766,0.3198964854994131
pos_p0_q22,92.46203209676902,0.3490108764580526
pos_p0_q48,92.44334684979637,0.36769612343070435
pos_p4_q145,92.43239801325872,0.378644959968355
pos_p1_q232,92.399822187084,0.4112207861430761
pos_p4_q28,92.3970440466008,0.41399892662627735
pos_p3_q13,92.39498134143096,0.41606163179611144
pos_p3_q224,93.26910552816275,0.4580625549356796
pos_p0_q161,92.3309144285309,0.4801285446961714
pos_p4_q193,92.31828750238493,0.4927554708421411
pos_p4_q185,92.26693665182589,0.5441063214011876
pos_p1_q74,92.25124300935349,0.5597999638735871
pos_p4_q132,92.2322962658926,0.5787467073344743
pos_p3_q18,92.19979882685908,0.6112441463679943
pos_p3_q97,92.19511071869233,0.6159322545347408
pos_p0_q206,93.4359543200664,0.6249113468393261
pos_p0_q93,92.18011368118256,0.6309292920445131
pos_p1_q133,93.44779324188384,0.636750268656769
pos_p3_q44,93.44805784603878,0.6370148728117044
pos_p0_q156,93.44941692523521,0.6383739520081377
pos_p1_q18,92.15533100529899,0.6557119679280845
pos_p4_q59,93.48760508285582,0.6765621096287475
pos_p4_q105,93.4958831360039,0.6848401627768226
pos_p1_q231,92.11315649802748,0.6978864751995957
pos_p1_q71,93.51962399941124,0.708581026184163
pos_p4_q98,92.09671793658404,0.7143250366430323
pos_p1_q119,93.5357307407357,0.7246877675086267
pos_p3_q173,92.04649332614854,0.7645496470785389
pos_p0_q178,92.00242156483283,0.8086214083942451
pos_p2_q222,93.63344950918066,0.8224065359535899
pos_p4_q77,91.97452901272962,0.8365139604974559
pos_p0_q166,91.95274663001013,0.8582963432169493
pos_p1_q175,93.68423312470328,0.8731901514762086
pos_p4_q216,91.91805349362919,0.8929894795978868
pos_p4_q103,93.71880633437189,0.9077633611448164
pos_p4_q119,91.8798730025969,0.9311699706301795
pos_p0_q170,91.87363239656881,0.9374105766582659
pos_p0_q158,93.75351098536278,0.9424680121357056
pos_p0_q2,91.86487980306798,0.946163170159096
pos_p0_q40,91.85997114505525,0.9510718281718198
pos_p4_q197,93.77280472412846,0.9617617509013883
pos_p4_q65,93.79215756473496,0.9811145915078896
pos_p2_q9,93.8176252647621,1.0065822915350253
pos_p2_q206,93.84634092041466,1.035297947187587
pos_p2_q171,93.8533765069556,1.0423335337285238
pos_p4_q52,91.766719541484,1.0443234317430807
pos_p1_q145,93.88343873702772,1.0723957638006425
pos_p0_q164,91.72126938277727,1.0897735904498091
pos_p1_q33,93.90550287575047,1.094459902523397
pos_p0_q131,93.91435348683223,1.1033105136051518
pos_p0_q210,91.70656365115724,1.1044793220698352
pos_p2_q29,91.62820366484046,1.1828393083866189
pos_p2_q95,94.00646245173525,1.195419478508171
pos_p0_q83,94.01109903083373,1.200056057606659
pos_p1_q23,91.5994774824182,1.21156549080888
pos_p1_q80,91.59278661308562,1.2182563601414529
pos_p0_q77,91.58078119694306,1.23026177628401
pos_p1_q47,91.56983140977094,1.2412115634561331
pos_p2_q204,94.05916791744359,1.2481249442165137
pos_p3_q103,91.5513009546287,1.2597420185983736
pos_p4_q166,91.54259524111635,1.2684477321107295
pos_p4_q113,94.08475315180098,1.2737101785739071
pos_p4_q208,91.52345664816119,1.287586325065888
pos_p3_q33,94.10521229737567,1.2941693241485979
pos_p2_q224,94.10976636284657,1.2987233896194965
pos_p1_q132,91.50263925943064,1.3084037137964373
pos_p2_q43,94.1198714688187,1.3088284955916265
pos_p0_q144,91.49046300669148,1.3205799665355897
pos_p2_q121,91.48915057164153,1.3218924015855436
pos_p0_q116,94.15645964145958,1.3454166682325024
pos_p2_q120,94.17931736858792,1.3682743953608423
pos_p1_q173,91.42400641021283,1.3870365630142487
pos_p1_q41,94.21655831523836,1.4055153420112845
pos_p4_q139,91.39407084375343,1.416972129473649
pos_p2_q13,91.37005266592696,1.4409903073001118
pos_p4_q85,91.3430366404648,1.4680063327622719
pos_p0_q28,94.28037866948486,1.4693356962577866
pos_p1_q130,94.29225105687794,1.4812080836508699
pos_p1_q215,91.32002412454501,1.4910188486820601
pos_p4_q0,94.31084394759776,1.499800974370686
pos_p4_q171,91.29732799477966,1.5137149784474104
pos_p2_q119,91.26371395589345,1.5473290173336238
pos_p0_q235,94.36069574096418,1.5496527677371006
pos_p0_q196,94.36660311459832,1.5555601413712452
pos_p2_q106,94.36665717092141,1.5556141976943394
pos_p1_q42,91.24672514383714,1.5643178293899354
pos_p0_q222,94.38006985467335,1.5690268814462769
pos_p1_q239,94.38344718139733,1.572404208170255
pos_p0_q72,94.39768470429063,1.5866417310635512
pos_p0_q120,94.40978742258804,1.5987444493609644
pos_p1_q40,94.41217319560589,1.6011302223788135
pos_p0_q51,94.4166679451429,1.6056249719158302
pos_p0_q160,94.43976992847053,1.628726955243451
pos_p1_q69,91.15290780952901,1.6581351636980628
pos_p2_q136,91.14314467987083,1.6678982933562452
pos_p4_q100,94.48264287702386,1.671599903796789
pos_p4_q120,91.13260173825498,1.678441234972098
pos_p4_q102,94.49811794117461,1.687074967947538
pos_p4_q47,91.0943396804602,1.71670329276688
pos_p3_q165,94.53475087212522,1.723707898898141
pos_p4_q158,94.55565218639723,1.7446092131701505
pos_p0_q189,91.04834942170443,1.762693551522645
pos_p1_q9,94.62574494883876,1.8147019756116833
pos_p0_q90,90.98728395882446,1.8237590144026115
pos_p4_q1,90.93603542854845,1.875007544678624
pos_p0_q27,90.92452294207797,1.8865200311491037
pos_p3_q68,94.70710234190011,1.8960593686730363
pos_p3_q11,94.71927363161038,1.908230658383303
pos_p1_q38,94.72374599708783,1.9127030238607574
pos_p3_q58,94.72472779871947,1.9136848254923962
pos_p4_q174,94.72540613940065,1.9143631661735725
pos_p3_q191,90.89596741396178,1.91507555926529
pos_p2_q192,94.74318423806125,1.932141264834172
pos_p4_q18,90.86499648961735,1.9460464836097202
pos_p3_q85,90.85223505416327,1.9588079190638013
pos_p0_q153,94.77976839417984,1.9687254209527651
pos_p4_q205,90.84140572750934,1.9696372457177347
pos_p0_q98,90.83808100400327,1.9729619692238032
pos_p0_q32,90.83479586258589,1.9762471106411823
pos_p4_q178,94.79806246958289,1.9870194963558134
pos_p4_q183,94.81506712645118,2.0040241532241083
pos_p4_q234,94.82184413174784,2.0108011585207635
pos_p0_q94,94.84215587528848,2.031112902061409
pos_p0_q37,90.77644515884384,2.0345978143832326
pos_p3_q215,90.77071515982956,2.0403278133975107
pos_p4_q107,90.7681854257117,2.042857547515368
pos_p1_q165,94.8576046063355,2.046561633108425
pos_p4_q161,94.91861552169992,2.107572548472845
pos_p4_q144,94.92424853153388,2.1132055583068023
pos_p2_q39,94.93066950454357,2.1196265313164986
pos_p3_q105,94.94680726060908,2.1357642873820026
pos_p3_q233,94.94753904279216,2.1364960695650836
pos_p1_q224,95.00235174005934,2.1913087668322646
pos_p4_q57,95.00856633430078,2.1975233610737064
pos_p4_q29,90.60795372189462,2.2030892513324574
pos_p2_q112,95.01765970904431,2.206616735817235
pos_p4_q215,90.59058944810691,2.2204535251201634
pos_p2_q233,95.04052640041776,2.2294834271906865
pos_p1_q178,90.57502762300848,2.2360153502185938
pos_p0_q26,90.56193656810981,2.24910640511726
pos_p3_q98,95.06846202193692,2.257419048709849
pos_p1_q100,95.10014311151564,2.2891001382885605
pos_p4_q82,95.10267829369775,2.291635320470675
pos_p1_q31,90.4975498204225,2.3134931528045684
pos_p2_q148,90.46316830172682,2.34787467150025
pos_p1_q99,90.4578687243552,2.3531742488718805
pos_p4_q30,95.18353508799362,2.372492114766544
pos_p1_q214,90.43424670487977,2.376796268347306
pos_p0_q88,95.19409896988601,2.383055996658939
pos_p4_q10,90.40886547991218,2.4021774933148947
pos_p2_q90,95.21818312059979,2.407140147372715
pos_p0_q182,95.22077420851564,2.409731235288561
pos_p4_q88,90.39124168734051,2.419801285886564
pos_p4_q116,90.36931394202959,2.4417290311974824
pos_p1_q97,95.25435003665014,2.443307063423063
pos_p0_q0,95.26906940780773,2.4580264345806597
pos_p1_q25,95.27078252180658,2.459739548579506
pos_p3_q28,95.29197258633583,2.4809296131087564
pos_p3_q92,90.31878392994187,2.492259043285202
pos_p0_q53,95.30425671445289,2.4932137412258157
pos_p2_q66,90.29628495993087,2.514758013296202
pos_p0_q115,95.4014331997599,2.5903902265328185
pos_p1_q98,95.41189928842076,2.600856315193681
pos_p0_q134,90.184682162653,2.62636081057407
pos_p1_q149,90.17475545839004,2.6362875148370364
pos_p4_q48,95.47152931967405,2.660486346446973
pos_p1_q110,95.47324255766111,2.6621995844340347
