label,projection,distance
pos_p0_q141,40.028528836445524,0.030195929319198456
pos_p4_q216,40.023691008735774,0.03503375702894829
pos_p0_q102,39.9893125454625,0.06941222030222605
pos_p0_q204,40.18621446163384,0.12748969586911585
pos_p4_q177,39.91674544984671,0.1419793159180145
pos_p0_q13,39.90504047755386,0.15368428821086155
pos_p0_q186,40.29353514195252,0.2348103761877951
pos_p1_q174,39.821747033160904,0.23697773260381894
pos_p4_q105,40.30840407055278,0.2496793047880601
pos_p4_q163,40.385611221582934,0.32688645581821163
pos_p4_q157,40.395335741346905,0.33661097558218245
pos_p4_q5,39.68936833066627,0.36935643509845306
pos_p4_q10,39.64039278498603,0.4183319807786958
pos_p0_q3,39.630877464110746,0.42784730165397633
pos_p3_q113,39.625838368546326,0.4328863972183967
pos_p3_q51,40.49819085307863,0.43946608731391024
pos_p3_q57,40.50407669625454,0.4453519304898208
pos_p4_q60,40.51546983066175,0.45674506489702793
pos_p4_q223,40.52629742119185,0.46757265542712645
pos_p2_q132,39.56397768162861,0.49474708413611523
pos_p0_q22,40.59065806153104,0.531933295766315
pos_p3_q72,39.526602922620455,0.5321218431442674
pos_p3_q225,39.50564985342042,0.5530749123443002
pos_p0_q132,39.501744283116956,0.5569804826477665
pos_p1_q55,40.62642082916737,0.56769606340265
pos_p3_q75,40.63297209759776,0.5742473318330354
pos_p3_q94,40.64116491273834,0.5824401469736173
pos_p4_q192,40.64339645560636,0.5846716898416346
pos_p4_q66,40.65227827141003,0.5935535056453105
pos_p3_q185,40.6822367627688,0.6235119970040799
pos_p2_q46,39.43241096836514,0.6263137973995825
pos_p3_q156,39.431057387224826,0.627667378539897
pos_p4_q27,40.68940368403509,0.6306789182703696
pos_p2_q194,40.71303440251837,0.654309636753645
pos_p0_q72,40.72233656603177,0.6636118002670486
pos_p1_q203,39.39348730204835,0.6652374637163732
pos_p3_q30,40.734172995810304,0.675448230045582
pos_p1_q120,39.35797938442164,0.7007453813430828
pos_p2_q172,39.32560593870097,0.7331188270637554
pos_p4_q144,40.8488262532872,0.7901014875224774
pos_p4_q183,40.853746687086236,0.7950219213215135
pos_p3_q34,40.89053691600151,0.8318121502367859
pos_p2_q26,39.20452639709283,0.854198368671895
pos_p1_q176,39.1757212873643,0.8830034784004255
pos_p4_q184,40.96097092866453,0.9022461628998073
pos_p3_q193,39.15563549527193,0.9030892704927922
pos_p3_q235,39.14306842058806,0.9156563451766644
pos_p3_q198,40.97639951246885,0.9176747467041295
pos_p1_q209,40.9935107408555,0.9347859750907759
pos_p1_q230,41.00086378354523,0.9421390177805051
pos_p0_q130,41.01421141049449,0.955486644729767
pos_p3_q234,39.086144111815806,0.972580653948917
pos_p2_q24,41.03221866377316,0.9734938980084351
pos_p4_q210,39.08137356393339,0.9773512018313326
pos_p1_q2,41.04974508258538,0.9910203168206593
pos_p4_q203,39.04161299243697,1.0171117733277555
pos_p3_q159,41.09508831902985,1.0363635532651259
pos_p0_q226,41.10110140911883,1.0423766433541104
pos_p0_q83,41.12249489851832,1.0637701327535964
pos_p4_q62,41.147198443633435,1.0884736778687127
pos_p1_q62,38.969118304830026,1.0896064609346965
pos_p4_q146,38.96379674485853,1.0949280209061953
pos_p3_q126,41.1568592531406,1.09813448737588
pos_p1_q224,41.1874225460062,1.128697780241474
pos_p4_q151,38.9105671372586,1.1481576285061195
pos_p3_q106,41.24156371357141,1.1828389478066867
pos_p1_q1,38.85090779687671,1.207816968888011
pos_p2_q154,38.830273285769564,1.228451479995158
pos_p0_q80,41.321717702342454,1.2629929365777315
pos_p4_q31,38.76342157768253,1.295303188082194
pos_p4_q69,38.76223765448381,1.2964871112809107
pos_p4_q6,38.75772767106361,1.3009970947011098
pos_p4_q112,41.378473693115616,1.3197489273508936
pos_p4_q206,41.3821018203761,1.3233770546113774
pos_p2_q180,38.71852750073456,1.340197265030163
pos_p3_q129,41.42320471231858,1.3644799465538568
pos_p4_q233,38.69118578938954,1.3675389763751795
pos_p4_q178,38.690997804363306,1.3677269614014165
pos_p4_q33,41.43842451114379,1.379699745379071
pos_p0_q16,41.46401351943804,1.405288753673318
pos_p0_q30,41.478327711933034,1.419602946168311
pos_p4_q131,41.49595130932579,1.4372265435610672
pos_p4_q166,38.615397633297896,1.4433271324668269
pos_p2_q75,38.60477623957725,1.4539485261874745
pos_p4_q4,41.527613313870106,1.468888548105383
pos_p4_q168,41.548678563587885,1.489953797823162
pos_p0_q201,41.56088198362398,1.5021572178592564
pos_p1_q45,41.56221894630333,1.5034941805386097
pos_p3_q1,41.58502222962733,1.5262974638626048
pos_p3_q220,38.525553298572675,1.533171467192048
pos_p3_q213,38.505303550711226,1.553421215053497
pos_p4_q188,38.49913297627851,1.5595917894862126
pos_p4_q161,38.42313838330467,1.6355863824600547
pos_p4_q111,38.40766983149838,1.651054934266341
pos_p2_q175,41.73162011566386,1.672895349899136
pos_p0_q214,41.74409932743005,1.685374561665327
pos_p1_q8,41.76006516157014,1.701340395805417
pos_p3_q41,38.336949381621636,1.7217753841430863
pos_p0_q154,41.794924311020665,1.7361995452559427
pos_p4_q59,38.30227350331981,1.7564512624449122
pos_p3_q108,38.28794126469442,1.770783501070305
pos_p0_q134,41.874414461143054,1.8156896953783317
pos_p1_q109,38.236345440443124,1.8223793253215987
pos_p4_q193,41.8865046400706,1.8277798743058753
pos_p4_q139,41.89850116881384,1.8397764030491146
pos_p0_q133,41.948326228317995,1.8896014625532729
pos_p4_q50,38.16653735937717,1.8921874063875492
pos_p4_q145,38.163850347316206,1.8948744184485165
pos_p3_q102,41.962424923552206,1.9037001577874832
pos_p2_q159,41.96285347689592,1.9041287111312002
pos_p3_q134,41.98454058381352,1.9258158180487968
pos_p4_q108,38.11238624628193,1.9463385194827936
pos_p4_q118,42.02078557139248,1.9620608056277575
pos_p1_q188,38.06602847562865,1.9926962901360739
pos_p0_q106,38.02302462392956,2.0357001418351643
pos_p4_q24,42.10373873074623,2.045013964981507
pos_p4_q96,42.112546485843,2.0538217200782753
pos_p1_q72,38.00410497261809,2.0546197931466352
pos_p0_q162,42.12924877523298,2.070524009468258
pos_p0_q59,42.132620165040755,2.073895399276033
pos_p0_q97,42.154624210362506,2.0958994445977837
pos_p0_q151,37.9617893044362,2.0969354613285205
pos_p4_q82,42.15910195184729,2.100377186082568
pos_p0_q75,42.17014941360126,2.111424647836536
pos_p2_q188,42.17471280276772,2.1159880370029995
pos_p4_q237,37.94058125098469,2.11814351478003
pos_p3_q22,42.1810164386025,2.1222916728377754
pos_p4_q29,42.21564412563023,2.1569193598655048
pos_p0_q220,37.89278866228663,2.1659361034780957
pos_p1_q92,42.26623707970069,2.2075123139359647
pos_p1_q114,37.826237856988755,2.232486908775968
pos_p4_q98,42.29813114784476,2.239406382080034
